host_time_epoch_s,host_time_monotonic_s,device_millis,plot_time_s,time_source,vswr,motor1_pos,motor2_pos,at_match
1777489366.8153028,92344,-2.653851,13.350627,1
1777489367.002364,92531,13.200006,148.840134,0
1777489367.8664792,93396,-1.726116,7.431709,1
1777489368.883904,94413,-2.677615,13.524852,1
1777489369.679669,95209,-2.775617,14.255284,1
1777489369.696692,95226,-3.021802,16.174891,1
1777489369.884095,95413,-3.304013,18.52453,1
1777489370.020345,95549,-17.799942,353.437805,1
1777489371.595614,97124,-3.166212,17.357323,1
1777489372.22151,97750,-2.983917,15.871598,1
1777489373.120318,98649,-3.071626,16.578144,1
1777489373.136805,98666,-2.931402,15.455925,1
1777489373.239182,98768,-2.634576,13.210143,1
1777489373.494315,99023,-3.098366,16.796602,1
1777489373.8520188,99381,-3.892304,23.934643,1
1777489375.427586,100956,-2.879271,15.048742,1
1777489375.4444249,100973,-3.186052,17.523029,1
1777489375.461596,100990,-3.263166,18.174583,1
1777489375.597667,101127,-2.797107,14.418017,1
1777489376.215168,101744,-2.410143,11.629076,1
1777489376.436065,101965,-2.641283,13.258941,1
1777489376.555118,102084,-3.130091,17.05765,1
1777489376.773293,102302,-2.904509,15.245193,1
1777489377.097134,102625,-2.942106,15.540198,1
1777489378.012746,103542,-2.728647,13.902812,1
1777489380.387739,105916,-8.333323,87.110909,1
1777489381.2879941,106817,-2.288139,10.81186,1
1777489381.304975,106834,-2.580418,12.819392,1
1777489381.846368,107375,-2.749364,14.057732,1
1777489381.863161,107392,-2.647645,13.305318,1
1777489381.897215,107426,-2.400464,11.563154,1
1777489384.01759,109546,-3.091233,16.73819,1
1777489384.18814,109716,139.001602,19044.441406,0
1777489384.489826,110019,-2.784067,14.319164,1
1777489388.220074,113748,-2.707436,13.745084,1
1777489388.3211148,113850,-2.850276,14.824621,1
1777489388.337827,113867,-2.602908,12.980944,1
1777489388.3552651,113884,-3.027403,16.219975,1
1777489388.372176,113901,-2.733,13.935291,1
1777489388.389196,113918,-3.180794,17.479036,1
1777489388.4061482,113935,-2.689737,13.614161,1
1777489388.423219,113952,-2.974031,15.792924,1
1777489388.4402602,113969,-2.678221,13.529311,1
1777489388.45731,113986,-3.105857,16.858061,1
1777489388.474324,114003,-2.977779,15.822729,1
1777489388.491371,114020,-3.107047,16.867832,1
1777489397.150461,7648,-2.889767,1.750472,1.57571,1
1777489397.865249,8363,-5.157888,1.750472,1.57571,1
1777489398.850265,9346,-4.028568,1.837853,1.488329,1
1777489400.6962209,11193,-2.869165,2.012615,1.488329,1
1777489401.5097952,12007,-2.581517,1.925234,1.57571,1
1777489401.679421,12177,-8.941154,1.925234,1.57571,1
1777489402.863159,13360,-2.904259,1.750472,1.57571,1
1777489403.9331121,14429,-2.56909,1.663091,1.488329,1
1777489404.544328,15041,-2.763635,1.663091,1.488329,1
1777489405.288832,15787,-2.844509,1.57571,1.57571,1
1777489405.3279302,15821,-2.667522,1.57571,1.57571,1
1777489406.865011,17362,-2.76408,1.400949,1.57571,1
1777489406.9664378,17464,-2.625005,1.400949,1.57571,1
1777489407.949975,18447,-2.874019,1.313568,1.488329,1
1777489408.8660622,19362,-2.678106,1.226187,1.57571,1
1777489409.7632298,20260,-2.54177,1.138806,1.488329,1
1777489410.474912,20971,-2.737119,1.051425,1.57571,1
1777489411.00216,21499,-2.645782,1.051425,1.57571,1
1777489413.322499,23819,-2.710602,0.789308,1.488329,1
1777489413.713856,24211,-2.800517,0.789308,1.488329,1
1777489413.9178119,24415,-3.375018,0.789308,1.488329,1
1777489414.146245,24643,-1.697842,0.701938,1.488329,1
1777489414.799566,25296,-2.733716,0.701938,1.57571,1
1777489414.969624,25466,-6.299986,0.701938,1.57571,1
1777489415.8504388,26347,-1.869954,0.614567,1.488329,1
1777489416.7660348,27263,-2.808225,0.527197,1.57571,1
1777489417.715156,28212,-2.110373,0.439823,1.488329,1
1777489417.782953,28280,-2.913041,0.439823,1.488329,1
1777489418.6645062,29161,-3.095241,0.352448,1.57571,1
1777489418.698117,29195,-1.855669,0.352448,1.57571,1
1777489419.715843,30212,-7.879998,0.265072,1.488329,1
1777489420.205416,30702,-2.84906,0.177696,1.57571,1
1777489420.596709,31094,-2.127575,0.177696,1.57571,1
1777489420.8652349,31362,-2.541877,0.265072,1.488329,1
1777489421.2225862,31720,-2.509715,0.265072,1.488329,1
1777489421.579915,32077,-4.230767,0.265072,1.488329,1
1777489421.814579,32311,-2.571088,0.352448,1.57571,1
1777489422.2738838,32771,-2.704837,0.352448,1.57571,1
1777489422.3080802,32805,-2.857929,0.352448,1.57571,1
1777489422.3426409,32839,-2.714292,0.352448,1.57571,1
1777489422.764375,33261,-2.804633,0.265072,1.488329,1
1777489423.325548,33822,-2.439029,0.265072,1.488329,1
1777489423.832046,34329,-2.440565,0.177696,1.57571,1
1777489424.13819,34635,-2.461544,0.177696,1.57571,1
1777489424.696588,35193,-2.505945,0.090321,1.488329,1
1777489424.763916,35261,-2.65892,0.090321,1.488329,1
1777489425.0880709,35585,-2.675682,0.090321,1.488329,1
1777489425.2577999,35755,-2.733338,0.090321,1.488329,1
1777489425.6796212,36176,-2.435301,0.002945,1.57571,1
1777489425.7138822,36210,-2.448119,0.002945,1.57571,1
1777489425.849825,36347,-2.631455,0.002945,1.57571,1
1777489425.968766,36466,-2.717954,0.002945,1.57571,1
1777489426.1046321,36602,-2.77718,0.002945,1.57571,1
1777489427.037805,37535,-2.507184,0.007854,1.488329,1
1777489427.1225972,37620,-2.648943,0.007854,1.488329,1
1777489427.680786,38177,-2.823059,0.09523,1.57571,1
1777489428.140219,38637,-2.740418,0.09523,1.57571,1
1777489428.595781,39093,-2.702974,0.182605,1.488329,1
1777489428.765963,39263,-2.670891,0.182605,1.488329,1
1777489429.6818628,40178,-2.624068,0.269981,1.57571,1
1777489429.698219,40195,-2.927781,0.269981,1.57571,1
1777489429.715202,40212,-2.680223,0.269981,1.57571,1
1777489429.9533901,40450,-2.593915,0.269981,1.57571,1
1777489430.140621,40638,-2.392855,0.269981,1.57571,1
1777489430.157774,40655,-3.76404,0.269981,1.57571,1
1777489430.174624,40672,-4.150682,0.269981,1.57571,1
1777489430.630413,41127,-2.680209,0.357356,1.488329,1
1777489431.443147,41940,-2.683678,0.444732,1.57571,1
1777489431.460145,41957,-2.910869,0.444732,1.57571,1
1777489433.529192,44026,-2.559908,0.619476,1.57571,1
1777489433.665194,44162,-2.750642,0.619476,1.57571,1
1777489433.920661,44418,-2.531256,0.619476,1.57571,1
1777489434.581447,45077,-2.68957,0.532106,1.488329,1
1777489434.614819,45111,-2.492827,0.532106,1.488329,1
1777489435.580898,46078,-2.86704,0.444732,1.57571,1
1777489435.5977778,46095,-2.690295,0.444732,1.57571,1
1777489436.325723,46823,-2.514155,0.357356,1.488329,1
1777489436.563906,47061,-2.988926,0.357356,1.488329,1
1777489436.5810099,47078,-2.735072,0.357356,1.488329,1
1777489436.597942,47095,-2.877012,0.357356,1.488329,1
1777489436.785141,47282,-4.29271,0.357356,1.488329,1
1777489437.615679,48112,-2.839784,0.269981,1.57571,1
1777489437.870723,48368,10.29413,0.269981,1.57571,0
1777489438.071984,48568,-2.5677,0.182605,1.488329,1
1777489439.44595,49943,-2.632245,0.09523,1.400949,1
1777489439.769367,50266,16.636364,0.09523,1.400949,0
1777489440.0051699,50501,-3.000005,0.007854,1.488329,1
1777489440.531801,51028,-2.639441,0.007854,1.488329,1
1777489441.397762,51894,-2.664127,-0.000491,1.400949,1
1777489441.4317818,51928,-2.837085,-0.000491,1.400949,1
1777489441.466347,51962,-2.635261,-0.000491,1.400949,1
1777489442.040745,52537,-2.937684,0.004418,1.488329,1
1777489442.6505332,53147,-2.560981,0.009327,1.400949,1
1777489443.3309598,53827,-3.190485,0.009327,1.400949,1
1777489443.618612,54115,-2.637802,-0.000491,1.488329,1
1777489446.3988118,56896,-2.814328,0.096702,1.400949,1
1777489446.738941,57236,-2.596065,0.096702,1.400949,1
1777489448.114047,58611,5.352938,0.184078,1.488329,0
1777489449.297765,59794,-2.536591,0.358829,1.488329,1
1777489450.246617,60744,-2.551812,0.446205,1.400949,1
1777489451.298074,61795,-2.605007,0.533578,1.488329,1
1777489451.655426,62152,-2.375004,0.533578,1.488329,1
1777489452.247591,62744,-2.871317,0.620948,1.400949,1
1777489453.2645571,63761,-2.606971,0.708319,1.488329,1
1777489454.281599,64779,-2.438684,0.795689,1.400949,1
1777489454.775788,65272,-2.056603,0.795689,1.400949,1
1777489454.8432739,65340,-4.999998,0.795689,1.400949,1
1777489454.884104,65374,31.000051,0.795689,1.400949,0
1777489455.043752,65541,-2.56098,0.883059,1.488329,1
1777489455.248091,65745,-2.625323,0.883059,1.488329,1
1777489455.435487,65932,-2.559245,0.883059,1.488329,1
1777489456.0950851,66592,-2.537389,0.970429,1.400949,1
1777489456.588861,67086,-2.501168,0.970429,1.400949,1
1777489456.725142,67222,-2.935483,0.970429,1.400949,1
1777489457.044373,67541,-2.804755,1.057807,1.488329,1
1777489457.1804101,67677,-2.821995,1.057807,1.488329,1
1777489457.435909,67933,-2.930114,1.057807,1.488329,1
1777489458.1127381,68610,-2.840005,1.145188,1.400949,1
1777489458.384867,68882,-2.497568,1.145188,1.400949,1
1777489458.4528809,68950,-2.381171,1.145188,1.400949,1
1777489458.5209541,69018,-2.768047,1.145188,1.400949,1
1777489459.180932,69678,-2.894186,1.232569,1.488329,1
1777489459.470666,69967,-2.63276,1.232569,1.488329,1
1777489459.708671,70205,-4.487175,1.232569,1.488329,1
1777489460.198554,70695,-2.505944,1.319949,1.400949,1
1777489461.4368489,71934,-2.527564,1.40733,1.488329,1
1777489462.31813,72815,-2.605069,1.494711,1.400949,1
1777489463.012276,73509,-2.478475,1.582092,1.488329,1
1777489463.079904,73577,-2.674424,1.582092,1.488329,1
1777489463.267209,73764,-2.950554,1.582092,1.488329,1
1777489464.0289989,74526,-2.482192,1.669473,1.400949,1
1777489464.4888031,74986,17.20001,1.669473,1.400949,0
1777489464.689215,75186,-2.695436,1.756854,1.488329,1
1777489465.67245,76169,-2.478475,1.844235,1.400949,1
1777489466.5877178,77084,-2.855235,1.931616,1.488329,1
1777489466.62163,77118,-2.668371,1.931616,1.488329,1
1777489466.655669,77152,-2.409095,1.931616,1.488329,1
1777489466.8425689,77340,-2.612595,1.931616,1.488329,1
1777489466.8597372,77357,-2.700755,1.931616,1.488329,1
1777489467.0131001,77510,-2.614463,1.931616,1.488329,1
1777489467.047033,77544,-2.685007,1.931616,1.488329,1
1777489467.536909,78034,-2.49177,2.018996,1.400949,1
1777489467.62193,78119,-2.639104,2.018996,1.400949,1
1777489467.6392179,78136,-2.227079,2.018996,1.400949,1
1777489467.672935,78170,-2.620259,2.018996,1.400949,1
1777489467.689905,78187,-2.424534,2.018996,1.400949,1
1777489467.707124,78204,-2.531106,2.018996,1.400949,1
1777489468.622545,79119,-3.055254,2.106377,1.488329,1
1777489469.588811,80085,-2.448127,2.193758,1.400949,1
1777489469.65653,80153,-2.833758,2.193758,1.400949,1
1777489470.2008379,80698,6.037035,2.193758,1.400949,0
1777489470.724719,81222,-2.915347,2.281139,1.488329,1
1777489472.4019258,82899,-2.780001,2.455901,1.488329,1
1777489472.521004,83018,-2.708646,2.455901,1.488329,1
1777489472.538185,83035,-2.669105,2.455901,1.488329,1
1777489472.555043,83052,-3.016268,2.455901,1.488329,1
1777489472.963648,83461,-3.571424,2.455901,1.488329,1
1777489473.198675,83695,-2.715715,2.543282,1.400949,1
1777489496.3595772,106856,-2.802145,1.73869,1.34744,1
1777489496.8190432,107316,-2.766136,1.73869,1.34744,1
1777489503.4469628,113943,-2.518874,1.127024,1.260059,1
1777489505.549737,116046,-4.241376,0.952268,1.260059,1
1777489506.005232,116501,-2.423263,0.864898,1.34744,1
1777489506.4827762,116978,-1.720723,0.864898,1.34744,1
1777489506.988241,117485,-2.638198,0.777528,1.260059,1
1777489507.3969998,117893,-2.727025,0.777528,1.260059,1
1777489508.431278,118927,-2.355189,0.690157,1.34744,1
1777489509.666027,120162,-2.354841,0.515417,1.34744,1
1777489533.2490602,143745,-2.694243,1.40733,1.196242,1
1777489535.198545,145694,-2.573536,1.582092,1.196242,1
1777489537.2841148,147780,-2.552088,1.756854,1.196242,1
1777489537.620325,148116,-2.626948,1.844235,1.283623,1
1777489539.978465,150474,-2.375286,2.018996,1.283623,1
1777489544.0815182,154577,-2.440005,2.36852,1.283623,1
1777489544.962657,155458,-2.590913,2.281139,1.196242,1
1777489547.0483189,157544,-2.334847,2.106377,1.196242,1
1777489548.201581,158697,49.500313,2.018996,1.283623,0
1777489549.640426,160136,-2.51379,1.844235,1.283623,1
1777489551.998506,162494,-2.148291,1.669473,1.283623,1
1777489552.300976,162797,-2.782391,1.582092,1.196242,1
1777489554.233514,164729,-2.389761,1.40733,1.196242,1
1777489555.148684,165644,-2.680004,1.319949,1.283623,1
1777489555.59115,166087,-2.524279,1.319949,1.283623,1
1777489555.676016,166172,-2.80121,1.319949,1.283623,1
1777489558.2346098,168730,-2.542174,1.057807,1.196242,1
1777489561.218215,171714,-2.270389,0.795689,1.283623,1
1777489562.065562,172561,-2.504679,0.708319,1.196242,1
1777489565.032097,175528,-2.593992,0.446205,1.283623,1
1777489565.406477,175902,-2.444712,0.446205,1.283623,1
1777489567.2819772,177777,-2.371044,0.271453,1.268895,1
1777489571.098583,181594,-2.383595,-0.000491,1.268895,1
1777489573.048502,183544,-3.044448,0.009327,1.268895,1
1777489573.5722592,184068,-2.618817,0.096702,1.181515,1
1777489575.04897,185545,-2.45996,0.184078,1.268895,1
1777489579.2202802,189716,4.461537,0.533578,1.094134,0
1777489579.6420941,190137,-2.424534,0.620948,1.181515,1
1777489579.74369,190239,-2.439259,0.620948,1.181515,1
1777489580.118583,190614,-3.674154,0.620948,1.181515,1
1777489581.016908,191512,-2.213418,0.708319,1.094134,1
1777489581.914677,192410,-2.254241,0.795689,1.181515,1
1777489582.455277,192951,-2.345799,0.883059,1.094134,1
1777489583.1361122,193631,17.500013,0.883059,1.094134,0
1777489583.40485,193900,-2.200898,0.970429,1.181515,1
1777489583.89845,194393,-2.335016,0.970429,1.181515,1
1777489585.7452412,196241,-2.169568,1.145188,1.181515,1
1777489591.88281,202378,-13.461522,1.669473,1.181515,1
1777489596.2545002,206750,-2.161865,2.106377,1.094134,1
1777489598.169724,208665,-2.257274,2.281139,1.094134,1
1777489602.073366,212568,-2.375275,2.630663,1.063698,1
1777489602.260402,212756,-2.494206,2.630663,1.063698,1
1777489603.482046,213977,-2.636876,2.718044,1.151078,1
1777489604.022783,214518,-2.570097,2.805424,1.063698,1
1777489604.784534,215280,-2.380535,2.892805,1.151078,1
1777489605.023248,215518,-2.604655,2.892805,1.151078,1
1777489605.584675,216080,24.6667,2.892805,1.151078,0
1777489606.533799,217029,-3.958331,2.980186,1.063698,1
1777489606.836193,217331,-2.650252,3.067567,1.151078,1
1777489608.171564,218667,-3.04788,3.141694,1.238459,1
1777489608.4778728,218973,-5.722886,3.141694,1.238459,1
1777489609.746918,220242,-2.855675,3.049404,1.238459,1
1777489610.01921,220514,-2.483299,3.049404,1.238459,1
1777489610.2063081,220702,-2.528607,3.049404,1.238459,1
1777489613.86688,224362,-2.65321,2.69988,1.238459,1
1777489615.7179542,226213,-31.49988,2.612499,1.151078,1
1777489616.334025,226829,-2.776048,2.525118,1.213423,1
1777489617.453193,227948,-3.213527,2.437737,1.126042,1
1777489618.249215,228744,-2.501204,2.350357,1.213423,1
1777489618.790267,229285,-2.597194,2.262976,1.126042,1
1777489619.011318,229506,-2.543782,2.262976,1.126042,1
1777489619.3177202,229813,-2.556078,2.262976,1.126042,1
1777489619.9604428,230455,-2.334806,2.175595,1.213423,1
1777489622.893533,233388,40.464989,2.000833,1.737709,0
1777489625.3392892,235834,39.821846,1.913452,1.39064,0
1777489626.185617,236680,-2.681933,2.000833,1.39064,1
1777489626.97103,237466,44.390244,2.175595,1.303259,0
1777489708.217123,318711,-2.951487,1.582092,0.267526,1
1777489710.047172,320541,-2.950282,1.756854,0.267526,1
1777489712.558725,323052,-2.766671,1.931616,0.267526,1
1777489714.508217,325002,-1.862746,2.106377,0.267526,1
1777489714.8104599,325304,-2.419959,2.193758,0.180151,1
1777489718.1007879,328594,-2.445731,2.455901,0.092775,1
1777489719.0840619,329578,-2.573941,2.543282,0.180151,1
1777489719.777757,330272,-2.55073,2.630663,0.092775,1
1777489721.101591,331595,-2.195024,2.718044,0.180151,1
1777489721.404059,331898,-2.684217,2.805424,0.267526,1
1777489721.642287,332136,-2.33929,2.805424,0.267526,1
1777489721.727185,332221,-2.509808,2.805424,0.267526,1
1777489722.1188438,332612,-77.665588,2.805424,0.267526,1
1777489723.2856572,333779,-2.68476,2.980186,0.092775,1
1777489724.0176342,334511,-5.199995,2.980186,0.092775,1
1777489724.319809,334813,-2.518433,3.067567,0.180151,1
1777489726.162067,336656,-2.41967,3.136785,0.180151,1
1777489726.468863,336962,-2.369198,3.136785,0.180151,1
1777489727.553864,338047,-2.729004,3.049404,0.092775,1
1777489729.976126,340470,-2.295199,2.787261,0.180151,1
1777489730.503584,340997,-2.309999,2.787261,0.180151,1
1777489732.265783,342759,-2.85015,2.612499,0.180151,1
1777489733.283217,343777,-2.976758,2.525118,0.092775,1
1777489733.687835,344181,-2.277166,2.437737,0.180151,1
1777489735.453953,345947,-3.411762,2.350357,0.092775,1
1777489735.994745,346488,-2.468298,2.262976,0.180151,1
1777489737.437438,347931,-18.090849,2.175595,0.092775,1
1777489738.80142,349295,-2.60099,2.000833,0.109465,1
1777489739.294943,349788,-3.091614,2.000833,0.109465,1
1777489740.057179,350550,-2.535359,2.088214,0.196841,1
1777489740.9381518,351432,-2.159487,2.175595,0.109465,1
1777489741.24449,351738,-3.615396,2.175595,0.109465,1
1777489741.717293,352211,-2.57469,2.262976,0.196841,1
1777489743.1431522,353636,-1.490142,2.350357,0.109465,1
1777489745.701174,356195,-2.693511,2.612499,0.196841,1
1777489746.024679,356518,-2.074383,2.612499,0.196841,1
1777489746.7186491,357212,-2.70919,2.69988,0.109465,1
1777489747.024985,357518,-3.649348,2.69988,0.109465,1
1777489747.906212,358399,-2.528206,2.787261,0.196841,1
1777489749.87259,360366,-7.186032,2.962023,0.196841,1
1777489750.192162,360685,-2.630613,3.049404,0.284216,1
1777489757.686971,368180,-2.370633,2.69988,0.188005,1
1777489760.892006,371385,-2.241384,2.437737,0.27538,1
1777489764.063,374556,-2.577638,2.525118,0.362756,1
1777489766.911454,377405,-2.110047,2.787261,0.315141,1
1777489768.018272,378511,-2.319796,2.962023,0.397117,1
1777489769.501911,379995,-2.383891,3.049404,0.397117,1
1777489770.178664,380672,-2.163403,2.962023,0.309742,1
1777489771.2643101,381757,-2.160717,2.874642,0.397117,1
1777489772.673287,383166,-2.527776,2.787261,0.309742,1
1777489776.299735,386793,-1.957232,2.612499,0.309742,1
1777489777.572428,388065,-5.518512,2.525118,0.397117,1
1777489780.9108522,391403,-2.165943,2.69988,0.397117,1
1777489781.335843,391829,-2.165292,2.69988,0.397117,1
1777489781.6391182,392131,-2.085597,2.787261,0.309742,1
1777489781.8941069,392387,-2.135862,2.787261,0.309742,1
1777489782.217576,392710,-2.271823,2.787261,0.309742,1
1777489782.370476,392864,-2.611109,2.787261,0.309742,1
1777489783.013752,393507,-2.259438,2.874642,0.397117,1
1777489783.4392571,393932,-6.11999,2.874642,0.397117,1
1777489783.622423,394116,-2.296301,2.962023,0.309742,1
1777489783.8780391,394371,-2.213337,2.962023,0.309742,1
1777489784.0821571,394575,-2.148851,2.962023,0.309742,1
1777489784.3714938,394865,-3.519478,2.962023,0.309742,1
1777489784.571876,395065,-1.95436,3.049404,0.397117,1
1777489784.6739898,395167,-2.044778,3.049404,0.397117,1
1777489784.741981,395235,-2.204498,3.049404,0.397117,1
1777489784.793077,395286,-1.942151,3.049404,0.397117,1
1777489784.844104,395337,-2.298582,3.049404,0.397117,1
1777489784.963378,395456,-2.367652,3.049404,0.397117,1
1777489785.201792,395695,-2.701395,3.049404,0.397117,1
1777489785.2696981,395763,-2.215908,3.049404,0.397117,1
1777489785.354731,395848,-28.999916,3.049404,0.397117,1
1777489785.726309,396219,-2.417067,3.136785,0.309742,1
1777489785.793555,396287,-2.140392,3.136785,0.309742,1
1777489786.066123,396559,-2.424465,3.136785,0.309742,1
1777489786.40644,396899,-32.999794,3.136785,0.309742,1
1777489788.363777,398857,-2.110132,3.049404,0.309742,1
1777489788.949579,399442,-2.248296,3.049404,0.397117,1
1777489790.3695061,400862,-1.410405,2.874642,0.454549,1
1777489791.615075,402108,-2.216817,2.787261,0.454549,1
1777489794.4804218,404973,-2.144831,2.525118,0.367174,1
1777489794.5824509,405076,-2.080854,2.525118,0.367174,1
1777489794.667467,405161,-2.270592,2.525118,0.367174,1
1777489794.684542,405178,-2.320487,2.525118,0.367174,1
1777489794.7526941,405246,-2.431478,2.525118,0.367174,1
1777489794.769713,405263,-2.125004,2.525118,0.367174,1
1777489794.837815,405331,-2.111114,2.525118,0.367174,1
1777489794.939926,405433,-2.213274,2.525118,0.367174,1
1777489797.145664,407638,-2.51515,2.350357,0.367174,1
1777489797.5160801,408009,-2.308238,2.262976,0.279798,1
1777489797.958608,408451,-2.162165,2.262976,0.279798,1
1777489798.06055,408554,-1.930001,2.262976,0.279798,1
1777489798.4828029,408975,-2.229029,2.175595,0.367174,1
1777489799.316709,409809,-7.555552,2.175595,0.367174,1
1777489799.926368,410418,-2.364081,2.088214,0.279798,1
1777489800.317357,410810,-10.999982,2.088214,0.279798,1
1777489801.283629,411776,-6.913033,2.000833,0.367174,1
1777489801.977858,412471,-2.500005,1.913452,0.279798,1
1777489802.045704,412539,-2.492542,1.913452,0.279798,1
1777489802.267207,412760,-7.999989,1.913452,0.279798,1
1777489802.757188,413250,-2.279821,1.826071,0.367174,1
1777489802.910115,413403,-2.068326,1.826071,0.367174,1
1777489802.9951448,413488,-2.153351,1.826071,0.367174,1
1777489803.029272,413522,-2.141576,1.826071,0.367174,1
1777489803.723636,414216,-2.462691,1.73869,0.279798,1
1777489804.622207,415115,-2.300703,1.651309,0.367174,1
1777489805.420774,415911,-2.217198,1.563929,0.279798,1
1777489805.53719,416030,-2.516545,1.563929,0.279798,1
1777489805.6051981,416098,-2.112072,1.563929,0.279798,1
1777489805.9118981,416405,-2.209717,1.563929,0.279798,1
1777489807.470429,417963,-2.483547,1.389167,0.279798,1
1777489807.878981,418372,-2.278164,1.389167,0.279798,1
1777489808.385749,418878,-2.064452,1.301786,0.367174,1
1777489808.538694,419032,-2.146612,1.301786,0.367174,1
1777489808.8793862,419372,-2.384253,1.301786,0.367174,1
1777489809.437396,419930,-2.577892,1.214405,0.279798,1
1777489809.505288,419998,-2.304152,1.214405,0.279798,1
1777489809.794789,420287,-2.214958,1.214405,0.279798,1
1777489810.761207,421254,-2.219182,1.127024,0.367174,1
1777489811.067623,421560,-25.799953,1.127024,0.367174,1
1777489811.1931012,421686,-1.52921,1.039643,0.367174,1
1777489811.335878,421829,-2.149783,1.039643,0.279798,1
1777489812.455849,422948,-2.364934,0.952268,0.367174,1
1777489812.745145,423238,-2.228315,0.952268,0.367174,1
1777489813.2010062,423694,-2.179829,0.864898,0.279798,1
1777489814.110167,424602,-2.048035,0.777528,0.279798,1
1777489814.201239,424694,-2.169234,0.777528,0.367174,1
1777489814.25232,424745,-2.257013,0.777528,0.367174,1
1777489814.55886,425052,-2.154688,0.777528,0.367174,1
1777489814.763188,425256,-2.134121,0.777528,0.367174,1
1777489814.848127,425341,-1.959187,0.777528,0.367174,1
1777489814.865181,425358,-1.614866,0.777528,0.367174,1
1777489815.1544168,425647,-2.386096,0.690157,0.379937,1
1777489817.172682,427665,-2.375592,0.515417,0.379937,1
1777489817.2576158,427750,-2.242767,0.515417,0.379937,1
1777489817.785773,428278,-1.975608,0.515417,0.379937,1
1777489818.29261,428785,-2.402358,0.428042,0.292561,1
1777489819.073227,429564,-2.428578,0.340667,0.379937,1
1777489819.4468842,429939,-2.383869,0.340667,0.379937,1
1777489819.534763,430024,-2.186671,0.340667,0.379937,1
1777489819.937614,430429,-2.301375,0.253291,0.292561,1
1777489820.0042381,430497,-2.370736,0.253291,0.292561,1
1777489820.08946,430582,-2.417482,0.253291,0.292561,1
1777489820.276633,430769,-2.367447,0.253291,0.292561,1
1777489820.293809,430786,-2.502495,0.253291,0.292561,1
1777489820.532345,431025,-2.330052,0.253291,0.292561,1
1777489820.9210088,431412,-2.38462,0.165915,0.379937,1
1777489821.2096179,431702,-2.231464,0.165915,0.379937,1
1777489821.398002,431889,-2.163797,0.165915,0.379937,1
1777489821.464801,431957,-2.122274,0.165915,0.379937,1
1777489821.886682,432379,-2.217395,0.07854,0.292561,1
1777489822.0734122,432566,-2.295512,0.07854,0.292561,1
1777489822.329501,432822,-2.347623,0.07854,0.292561,1
1777489822.482176,432975,-2.051022,0.07854,0.292561,1
1777489822.917608,433410,-2.354696,-0.000491,0.379937,1
1777489826.9216151,437413,-2.320936,0.184078,0.379937,1
1777489827.022845,437516,-2.330214,0.184078,0.379937,1
1777489827.870476,438363,-2.145418,0.271453,0.292561,1
1777489828.513404,439006,-2.397133,0.358829,0.379937,1
1777489830.736534,441229,-2.417916,0.533578,0.379937,1
1777489832.601565,443094,-2.315794,0.708319,0.379937,1
1777489833.3478389,443839,-2.250004,0.795689,0.292561,1
1777489835.77391,446266,-2.594941,0.970429,0.292561,1
1777489836.502408,446995,-2.202769,1.057807,0.379937,1
1777489837.4518201,447944,-2.228976,1.145188,0.292561,1
1777489837.519664,448012,-2.35627,1.145188,0.292561,1
1777489838.640018,449132,-2.346068,1.232569,0.379937,1
1777489839.004014,449496,-1.467456,1.319949,0.379937,1
1777489839.3512719,449843,-2.349759,1.319949,0.292561,1
1777489840.9887822,451481,-1.806203,1.494711,0.379937,1
1777489842.217029,452709,-2.30024,1.582092,0.379937,1
1777489842.5406551,453033,-2.371433,1.582092,0.379937,1
1777489843.2009962,453693,-2.256355,1.669473,0.292561,1
1777489844.218729,454711,-2.389675,1.756854,0.379937,1
1777489844.95156,455444,-2.250004,1.7004,0.292561,1
1777489846.003038,456495,-2.373837,1.613019,0.379937,1
1777489846.428865,456921,-2.302755,1.613019,0.379937,1
1777489846.650183,457143,-3.649997,1.613019,0.379937,1
1777489847.1404119,457633,-2.454993,1.525638,0.292561,1
1777489847.225169,457718,-2.292744,1.525638,0.292561,1
1777489847.634058,458126,-13.714263,1.525638,0.292561,1
1777489848.22624,458719,-2.110154,1.438257,0.379937,1
1777489848.311123,458804,-2.405802,1.438257,0.379937,1
1777489848.886432,459379,-2.306607,1.350876,0.292561,1
1777489850.347212,460839,-2.430084,1.263495,0.379937,1
1777489850.718648,461210,-2.421573,1.176115,0.292561,1
1777489852.0430982,462535,-2.126952,1.088734,0.379937,1
1777489852.6391191,463131,-7.608682,1.088734,0.379937,1
1777489853.094955,463587,-2.252298,1.001353,0.292561,1
1777489853.4185312,463911,-2.414291,1.001353,0.292561,1
1777489854.978328,465470,-2.252342,0.826612,0.292561,1
1777489855.438037,465930,-2.202158,0.826612,0.292561,1
1777489856.200693,466693,-2.379958,0.739242,0.379937,1
1777489856.6605701,467153,-3.82051,0.739242,0.379937,1
1777489856.8950558,467387,-2.295512,0.651872,0.292561,1
1777489857.509322,468001,-2.065936,0.651872,0.292561,1
1777489858.7959208,469288,-2.562346,0.47713,0.292561,1
1777489859.068017,469560,-2.43719,0.47713,0.292561,1
1777489860.257043,470749,-2.201759,0.389754,0.379937,1
1777489860.8151438,471307,-2.233565,0.302378,0.292561,1
1777489860.9511528,471443,-2.371829,0.302378,0.292561,1
1777489862.00388,472496,-2.362592,0.215003,0.379937,1
